Hawk Frame ID,SSP Frame ID,Screen count,Name,Publisher,Latitude,Longitude,Estimated address,City,Zipcode,Country,Width,Height,Format name,Environment,Contacts (weekly),Creative type,Video min duration,Video max duration,Certification
broadsign:clearchannel.com:379957241_379953940,clearchannel.com:379957241_379953940,1,Arndale Manchester (M4 3AQ),Clear Channel United Kingdom,53.48307,-2.24183,"90 Market St, Manchester M4 2HU, UK",Manchester,M4 2HU,United Kingdom,1080,1920,,outdoor.urban_panels,236114.0982,"banner,video",10.0,10.0,
broadsign:clearchannel.com:379957241_379953942,clearchannel.com:379957241_379953942,1,Arndale Manchester (M4 3AQ),Clear Channel United Kingdom,53.48307,-2.24182,"90 Market St, Manchester M4 2HU, UK",Manchester,M4 2HU,United Kingdom,1080,1920,,outdoor.urban_panels,307186.9507,"banner,video",10.0,10.0,
broadsign:clearchannel.com:383444984_379952670,clearchannel.com:383444984_379952670,1,Arndale Manchester (M4 3AQ),Clear Channel United Kingdom,53.48323,-2.24284,"9a Market St, Manchester M4 2EA, UK",Manchester,M4 2EA,United Kingdom,1080,1920,,outdoor.urban_panels,86755.20475,"banner,video",10.0,10.0,
broadsign:clearchannel.com:383444984_379952671,clearchannel.com:383444984_379952671,1,Arndale Manchester (M4 3AQ),Clear Channel United Kingdom,53.48323,-2.24284,"9a Market St, Manchester M4 2EA, UK",Manchester,M4 2EA,United Kingdom,1080,1920,,outdoor.urban_panels,95561.38912,"banner,video",10.0,10.0,
broadsign:clearchannel.com:402386641_402367892,clearchannel.com:402386641_402367892,1,Tottenham Court Road Outside 28 To 29 (Sym 75) London,Clear Channel United Kingdom,51.51834,-0.13208,"28 Tottenham Court Rd, London W1T 1BX, UK",London,W1T 1BX,United Kingdom,1080,1920,,outdoor.urban_panels,26062.17885,"banner,video",10.0,10.0,
broadsign:clearchannel.com:402880153_402367885,clearchannel.com:402880153_402367885,1,Tottenham Court Road Outside 22 (Sym 75) London,Clear Channel United Kingdom,51.51787,-0.13164,"22-24 Tottenham Court Rd, London W1T 1BJ, UK",London,W1T 1BJ,United Kingdom,1080,1920,,outdoor.urban_panels,43448.27393,"banner,video",10.0,10.0,
broadsign:clearchannel.com:402386253_402367918,clearchannel.com:402386253_402367918,1,Tottenham Court Road Outside 110 To 113 (Sym 75) London,Clear Channel United Kingdom,51.52311,-0.13682,"109A Tottenham Court Rd, London W1T 5AD, UK",London,W1T 5AD,United Kingdom,1080,1920,,outdoor.urban_panels,38920.16366,"banner,video",10.0,10.0,
broadsign:clearchannel.com:402386235_402367908,clearchannel.com:402386235_402367908,1,Tottenham Court Road Outside 110 To 113 (Sym 75) London,Clear Channel United Kingdom,51.52311,-0.13682,"109A Tottenham Court Rd, London W1T 5AD, UK",London,W1T 5AD,United Kingdom,1080,1920,,outdoor.urban_panels,27002.60457,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408496839_408463780,clearchannel.com:408496839_408463780,1,Whiteladies j/o Burlington Road Bristol,Clear Channel United Kingdom,51.46801,-2.61285,"153 Whiteladies Rd, Redland, Bristol BS8 2RF, UK",Bristol,BS8 2RF,United Kingdom,1080,1920,,outdoor.urban_panels,13911.14797,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408496845_408463989,clearchannel.com:408496845_408463989,1,North Street opp King William Street Bristol,Clear Channel United Kingdom,51.44045,-2.60598,"90A North St, Bedminster, Bristol BS3 1HF, UK",Bristol,BS3 1HF,United Kingdom,1080,1920,,outdoor.urban_panels,15750.35338,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408496854_408464138,clearchannel.com:408496854_408464138,1,Fishponds Road adj Station Road Fishponds Bristol,Clear Channel United Kingdom,51.47997,-2.52961,"Turners Opticians, 768 Fishponds Rd, Bristol BS16 3UA, UK",Bristol,BS16 3UA,United Kingdom,1080,1920,,outdoor.urban_panels,14648.7581,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408496848_408464006,clearchannel.com:408496848_408464006,1,Whiteladies Opp Belgrave Rpad Bristol,Clear Channel United Kingdom,51.46099,-2.6084,"33c Whiteladies Rd, Bristol BS8 2LS, UK",Bristol,BS8 2LS,United Kingdom,1080,1920,,retail.malls,8209.588192,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408496851_408464071,clearchannel.com:408496851_408464071,1,Easton Stapleton Road opp 64 Bristol,Clear Channel United Kingdom,51.46148,-2.57285,"108 Stapleton Rd, St Jude's, Bristol BS5 0PR, UK",Bristol,BS5 0PR,United Kingdom,1080,1920,,outdoor.urban_panels,5062.118765,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408496857_408464151,clearchannel.com:408496857_408464151,1,Broad Weir o/s Castle Park Bristol,Clear Channel United Kingdom,51.45663,-2.58696,"Broad Weir o/s Castle Park Bristol, BS1 3BZ BRISTOL",Bristol,,United Kingdom,1080,1920,,outdoor.urban_panels,14063.97922,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408497121_408470082,clearchannel.com:408497121_408470082,1,Hagley Road outside Nightclub Birmingham,Clear Channel United Kingdom,52.4717,-1.94169,"243-247 Hagley Rd, Birmingham B16 9RA, UK",Birmingham,B16 9RA,United Kingdom,1080,1920,,outdoor.urban_panels,46742.57493,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691414_408669691,clearchannel.com:408691414_408669691,1,Boar Lane c/o Briggate Leeds,Clear Channel United Kingdom,53.79595,-1.54296,"4 Boar Ln, Leeds LS1 6ET, UK",Leeds,LS1 6ET,United Kingdom,1080,1920,,outdoor.urban_panels,4161.877207,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691414_408669692,clearchannel.com:408691414_408669692,1,Boar Lane c/o Briggate Leeds,Clear Channel United Kingdom,53.79593,-1.54303,"4 Boar Ln, Leeds LS1 6ET, UK",Leeds,LS1 6ET,United Kingdom,1080,1920,,outdoor.urban_panels,20936.35839,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691417_408672305,clearchannel.com:408691417_408672305,1,Boar Lane o/s 11 Leeds,Clear Channel United Kingdom,53.79589,-1.54356,"12 Boar Ln, Leeds LS1 6EN, UK",Leeds,LS1 6EN,United Kingdom,1080,1920,,outdoor.urban_panels,3385.201487,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691417_408672306,clearchannel.com:408691417_408672306,1,Boar Lane o/s 11 Leeds,Clear Channel United Kingdom,53.7959,-1.54356,"12 Boar Ln, Leeds LS1 6EN, UK",Leeds,LS1 6EN,United Kingdom,1080,1920,,outdoor.urban_panels,3298.096067,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691421_408672313,clearchannel.com:408691421_408672313,1,Boar Lane o/s No 14-16 Leeds,Clear Channel United Kingdom,53.79583,-1.54405,"18 Boar Ln, Leeds LS1 6HP, UK",Leeds,LS1 6HP,United Kingdom,1080,1920,,outdoor.urban_panels,23071.04524,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691421_408672314,clearchannel.com:408691421_408672314,1,Boar Lane o/s No 14-16 Leeds,Clear Channel United Kingdom,53.79583,-1.54405,"18 Boar Ln, Leeds LS1 6HP, UK",Leeds,LS1 6HP,United Kingdom,1080,1920,,outdoor.urban_panels,15647.41883,"banner,video",10.0,10.0,
broadsign:clearchannel.com:385879709_385634973,clearchannel.com:385879709_385634973,1,Cabot Circus Shopping Centre (BS1 3BX),Clear Channel United Kingdom,51.45812,-2.58507,"Cabot Circus Shopping Centre (BS1 3BX), BS1 3BX BRISTOL",Bristol,,United Kingdom,1080,1920,,retail.malls,29055.60955,"banner,video",10.0,10.0,
broadsign:clearchannel.com:385879476_385634169,clearchannel.com:385879476_385634169,1,Grand Central Shopping Centre (B2 4XJ),Clear Channel United Kingdom,52.47771,-1.8993,"50 Navigation St, Birmingham B2 4BW, UK",Birmingham,B2 4BW,United Kingdom,1080,1920,,retail.malls,102254.2575,"banner,video",10.0,10.0,
broadsign:clearchannel.com:385879709_385634974,clearchannel.com:385879709_385634974,1,Cabot Circus Shopping Centre (BS1 3BX),Clear Channel United Kingdom,51.45812,-2.58507,"Cabot Circus Shopping Centre (BS1 3BX), BS1 3BX BRISTOL",Bristol,,United Kingdom,1080,1920,,retail.malls,40969.38189,"banner,video",10.0,10.0,
broadsign:clearchannel.com:388715993_385634936,clearchannel.com:388715993_385634936,1,Cabot Circus Shopping Centre (BS1 3BX),Clear Channel United Kingdom,51.45767,-2.58574,"24 Brigstowe St, Broadmead, Bristol BS1 3BH, UK",Bristol,BS1 3BH,United Kingdom,1080,1920,,retail.malls,48124.16417,"banner,video",10.0,10.0,
broadsign:clearchannel.com:388715993_385634937,clearchannel.com:388715993_385634937,1,Cabot Circus Shopping Centre (BS1 3BX),Clear Channel United Kingdom,51.45767,-2.58574,"24 Brigstowe St, Broadmead, Bristol BS1 3BH, UK",Bristol,BS1 3BH,United Kingdom,1080,1920,,retail.malls,38939.10611,"banner,video",10.0,10.0,
broadsign:clearchannel.com:389547640_389499844,clearchannel.com:389547640_389499844,1,Cabot Circus Shopping Centre (BS1 3BX),Clear Channel United Kingdom,51.45864,-2.58491,"19 Brigstowe St, Broadmead, Bristol BS1 3BH, UK",Bristol,BS1 3BH,United Kingdom,1080,1920,,retail.malls,117330.5944,"banner,video",10.0,10.0,
broadsign:clearchannel.com:389547652_389499794,clearchannel.com:389547652_389499794,1,Bull Ring Shopping Centre (B5 4BP),Clear Channel United Kingdom,52.47789,-1.89517,"4 Moor Street Queensway, Birmingham B5 4BA, UK",Birmingham,B5 4BA,United Kingdom,1080,1920,,retail.malls,140036.3505,"banner,video",10.0,10.0,
broadsign:clearchannel.com:390695787_388893861,clearchannel.com:390695787_388893861,1,Arndale Manchester (M4 3AQ),Clear Channel United Kingdom,53.4841,-2.24126,"21 cromford court, Manchester M4 3AB, UK",Manchester,M4 3AB,United Kingdom,1080,1920,,outdoor.urban_panels,322212.5744,"banner,video",10.0,10.0,
broadsign:clearchannel.com:390696788_387311202,clearchannel.com:390696788_387311202,1,Arndale Manchester (M4 3AQ),Clear Channel United Kingdom,53.48374,-2.23953,"Union St O/S 375 S Side Aberdeen, AB10 1TP ABERDEEN CITY OF",Manchester,,United Kingdom,1080,1920,,outdoor.urban_panels,28135.86695,"banner,video",10.0,10.0,
broadsign:clearchannel.com:394547286_385634943,clearchannel.com:394547286_385634943,1,Cabot Circus Shopping Centre (BS1 3BX),Clear Channel United Kingdom,51.45877,-2.58662,"25 Penn St, Broadmead, Bristol BS1 3BF, UK",Bristol,BS1 3BF,United Kingdom,1080,1920,,retail.malls,34963.51015,"banner,video",10.0,10.0,
broadsign:clearchannel.com:394547286_385634944,clearchannel.com:394547286_385634944,1,Cabot Circus Shopping Centre (BS1 3BX),Clear Channel United Kingdom,51.45877,-2.58663,"25 Penn St, Broadmead, Bristol BS1 3BF, UK",Bristol,BS1 3BF,United Kingdom,1080,1920,,retail.malls,14842.22877,"banner,video",10.0,10.0,
broadsign:clearchannel.com:399938068_379952607,clearchannel.com:399938068_379952607,1,Arndale Manchester (M4 3AQ),Clear Channel United Kingdom,53.48399,-2.24056,"49 High St, Manchester M4 3AH, UK",Manchester,M4 3AH,United Kingdom,1080,1920,,outdoor.urban_panels,256953.3405,"banner,video",10.0,10.0,
broadsign:clearchannel.com:395448501_385633796,clearchannel.com:395448501_385633796,1,Bull Ring Shopping Centre (B5 4BP),Clear Channel United Kingdom,52.47778,-1.89356,"99 Moor St, Birmingham B5 4BF, UK",Birmingham,B5 4BF,United Kingdom,1080,1920,,retail.malls,166096.7356,"banner,video",10.0,10.0,
broadsign:clearchannel.com:399938068_379952608,clearchannel.com:399938068_379952608,1,Arndale Manchester (M4 3AQ),Clear Channel United Kingdom,53.48398,-2.24056,"49 High St, Manchester M4 3AH, UK",Manchester,M4 3AH,United Kingdom,1080,1920,,outdoor.urban_panels,298418.0994,"banner,video",10.0,10.0,
broadsign:clearchannel.com:401607222_401602050,clearchannel.com:401607222_401602050,1,Procter Street Outside 1 To 6 (Sym 75) London,Clear Channel United Kingdom,51.51857,-0.11921,"16 Procter St, London WC1V 6NX, UK",London,WC1V 6NX,United Kingdom,1080,1920,,outdoor.urban_panels,39780.56534,"banner,video",10.0,10.0,
broadsign:clearchannel.com:401667501_401663144,clearchannel.com:401667501_401663144,1,Procter Street Outside 1 To 6 (Sym 75) London,Clear Channel United Kingdom,51.51857,-0.11921,"16 Procter St, London WC1V 6NX, UK",London,WC1V 6NX,United Kingdom,1080,1920,,outdoor.urban_panels,12454.15735,"banner,video",10.0,10.0,
broadsign:clearchannel.com:402376913_402367743,clearchannel.com:402376913_402367743,1,Hamstead Road Outside 42 To 44 (Sym 75) London,Clear Channel United Kingdom,51.52596,-0.13848,"42 Hampstead Rd, London NW1 2PY, UK",London,NW1 2PY,United Kingdom,1080,1920,,outdoor.urban_panels,24660.38529,"banner,video",10.0,10.0,
broadsign:clearchannel.com:402377015_402367929,clearchannel.com:402377015_402367929,1,Hamstead Road Outside 42 To 44 (Sym 75) London,Clear Channel United Kingdom,51.52596,-0.13848,"42 Hampstead Rd, London NW1 2PY, UK",London,NW1 2PY,United Kingdom,1080,1920,,outdoor.urban_panels,27157.50006,"banner,video",10.0,10.0,
broadsign:clearchannel.com:402384088_402367948,clearchannel.com:402384088_402367948,1,Tottenham Court Road Outside 82 (Sym 75) London,Clear Channel United Kingdom,51.52162,-0.13544,"83 Tottenham Court Rd, London W1T 4SZ, UK",London,W1T 4SZ,United Kingdom,1080,1920,,outdoor.urban_panels,8983.735406,"banner,video",10.0,10.0,
broadsign:clearchannel.com:402384141_402367881,clearchannel.com:402384141_402367881,1,Tottenham Court Road Outside 22 (Sym 75) London,Clear Channel United Kingdom,51.51787,-0.13164,"22-24 Tottenham Court Rd, London W1T 1BJ, UK",London,W1T 1BJ,United Kingdom,1080,1920,,outdoor.urban_panels,35094.98233,"banner,video",10.0,10.0,
broadsign:clearchannel.com:402382988_402367940,clearchannel.com:402382988_402367940,1,Tottenham Court Road Outside 82 (Sym 75) London,Clear Channel United Kingdom,51.52162,-0.13544,"83 Tottenham Court Rd, London W1T 4SZ, UK",London,W1T 4SZ,United Kingdom,1080,1920,,outdoor.urban_panels,13149.01919,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691609_408670786,clearchannel.com:408691609_408670786,1,Pinestone Street c/o St Pauls Parade Sheffield,Clear Channel United Kingdom,53.37933,-1.47039,"St Pauls Chambers, 6 St Paul's Parade, Sheffield City Centre, Sheffield S1 2JL, UK",Sheffield,S1 2JL,United Kingdom,1080,1920,,outdoor.urban_panels,38673.03088,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691612_408670814,clearchannel.com:408691612_408670814,1,Pinestone Street o/s 2-6 opp Sheffield City Council Sheffield,Clear Channel United Kingdom,53.38043,-1.47046,"2 Pinstone St, Sheffield City Centre, Sheffield S1 2HN, UK",Sheffield,S1 2HN,United Kingdom,1080,1920,,outdoor.urban_panels,30150.46972,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691612_408670813,clearchannel.com:408691612_408670813,1,Pinestone Street o/s 2-6 opp Sheffield City Council Sheffield,Clear Channel United Kingdom,53.38042,-1.47048,"2 Pinstone St, Sheffield City Centre, Sheffield S1 2HN, UK",Sheffield,S1 2HN,United Kingdom,1080,1920,,outdoor.urban_panels,35032.3017,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691609_408670787,clearchannel.com:408691609_408670787,1,Pinestone Street c/o St Pauls Parade Sheffield,Clear Channel United Kingdom,53.37937,-1.47033,"St Pauls Chambers, 6 St Paul's Parade, Sheffield City Centre, Sheffield S1 2JL, UK",Sheffield,S1 2JL,United Kingdom,1080,1920,,outdoor.urban_panels,18919.21951,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691619_408670869,clearchannel.com:408691619_408670869,1,Pinestone Street o/s 103 c/o Charles Street Sheffield,Clear Channel United Kingdom,53.37899,-1.47073,"107 Pinstone St, Sheffield City Centre, Sheffield S1 2HJ, UK",Sheffield,S1 2HJ,United Kingdom,1080,1920,,outdoor.urban_panels,13399.73052,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691616_408670878,clearchannel.com:408691616_408670878,1,Arudel Gate o/s 39-43 opp Arundel Gate Interchange Sheffield,Clear Channel United Kingdom,53.38137,-1.46595,"5 Milk St, Sheffield City Centre, Sheffield S1 2PJ, UK",Sheffield,S1 2PJ,United Kingdom,1080,1920,,outdoor.urban_panels,16874.04723,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691619_408670870,clearchannel.com:408691619_408670870,1,Pinestone Street o/s 103 c/o Charles Street Sheffield,Clear Channel United Kingdom,53.379,-1.47072,"107 Pinstone St, Sheffield City Centre, Sheffield S1 2HJ, UK",Sheffield,S1 2HJ,United Kingdom,1080,1920,,outdoor.urban_panels,18046.95449,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691623_408670887,clearchannel.com:408691623_408670887,1,Upper Hanover Street adj Wilkinson Street Sheffield,Clear Channel United Kingdom,53.37932,-1.48414,"The Cavendish Centre, 27 Wilkinson St, Broomhall, Sheffield S10 2GB, UK",Sheffield,S10 2GB,United Kingdom,1080,1920,,outdoor.urban_panels,29285.09784,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691623_408670888,clearchannel.com:408691623_408670888,1,Upper Hanover Street adj Wilkinson Street Sheffield,Clear Channel United Kingdom,53.37929,-1.48415,"The Cavendish Centre, 27 Wilkinson St, Broomhall, Sheffield S10 2GB, UK",Sheffield,S10 2GB,United Kingdom,1080,1920,,outdoor.urban_panels,19651.31869,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691663_408671167,clearchannel.com:408691663_408671167,1,Broadquay opp Bristol and West Building Bristol,Clear Channel United Kingdom,51.45282,-2.59709,"Arndale Manchester (M4 3AQ), M4 3AQ MANCHESTER",Bristol,,United Kingdom,1080,1920,,retail.malls,11189.04878,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691663_408671168,clearchannel.com:408691663_408671168,1,Broadquay opp Bristol and West Building Bristol,Clear Channel United Kingdom,51.45214,-2.59676,"10 Broad Quay, Bristol BS1 4DA, UK",Bristol,BS1 4DA,United Kingdom,1080,1920,,retail.malls,11711.41214,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691672_408670855,clearchannel.com:408691672_408670855,1,Pinstone Street c/o Cambridge Street Sheffield,Clear Channel United Kingdom,53.37826,-1.47141,"149 Pinstone St, Sheffield City Centre, Sheffield S1 2HL, UK",Sheffield,S1 2HL,United Kingdom,1080,1920,,outdoor.urban_panels,18547.05448,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691682_408670935,clearchannel.com:408691682_408670935,1,St Mary Road St Mary Road Sheffield,Clear Channel United Kingdom,53.37408,-1.46599,"12 A61, Sheffield S2, UK",Sheffield,S2,United Kingdom,1080,1920,,outdoor.urban_panels,25908.04671,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691682_408670936,clearchannel.com:408691682_408670936,1,St Mary Road St Mary Road Sheffield,Clear Channel United Kingdom,53.37408,-1.46599,"12 A61, Sheffield S2, UK",Sheffield,S2,United Kingdom,1080,1920,,outdoor.urban_panels,19122.51112,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691691_408671045,clearchannel.com:408691691_408671045,1,Bond Street C/O Bassinghall Street Leeds,Clear Channel United Kingdom,53.7976,-1.54622,"28 The Headrow, Leeds LS1 8EQ, UK",Leeds,LS1 8EQ,United Kingdom,1080,1920,,outdoor.urban_panels,17071.9701,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691691_408671048,clearchannel.com:408691691_408671048,1,Bond Street C/O Bassinghall Street Leeds,Clear Channel United Kingdom,53.79761,-1.54624,"28 The Headrow, Leeds LS1 8EQ, UK",Leeds,LS1 8EQ,United Kingdom,1080,1920,,outdoor.urban_panels,9919.219728,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691694_408671070,clearchannel.com:408691694_408671070,1,Briggate O/S 149 - 150 Leeds,Clear Channel United Kingdom,53.79622,-1.5424,"148 Briggate, Leeds LS1 6BR, UK",Leeds,LS1 6BR,United Kingdom,1080,1920,,outdoor.urban_panels,33525.44248,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691697_408671124,clearchannel.com:408691697_408671124,1,Briggate O/S 127 Leeds,Clear Channel United Kingdom,53.79713,-1.54224,"129-132 Briggate, Leeds LS1 6BR, UK",Leeds,LS1 6BR,United Kingdom,1080,1920,,outdoor.urban_panels,39988.21704,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691694_408671072,clearchannel.com:408691694_408671072,1,Briggate O/S 149 - 150 Leeds,Clear Channel United Kingdom,53.79623,-1.5424,"148 Briggate, Leeds LS1 6BR, UK",Leeds,LS1 6BR,United Kingdom,1080,1920,,outdoor.urban_panels,35377.88732,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691697_408671125,clearchannel.com:408691697_408671125,1,Briggate O/S 127 Leeds,Clear Channel United Kingdom,53.79712,-1.54224,"129-132 Briggate, Leeds LS1 6BR, UK",Leeds,LS1 6BR,United Kingdom,1080,1920,,outdoor.urban_panels,27726.89456,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691700_408671087,clearchannel.com:408691700_408671087,1,Briggate O/S 50 - 60 Leeds,Clear Channel United Kingdom,53.79765,-1.54235,"58-60 Briggate, Leeds LS1 6AS, UK",Leeds,LS1 6AS,United Kingdom,1080,1920,,outdoor.urban_panels,25194.4889,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691706_408671111,clearchannel.com:408691706_408671111,1,Kirgate Opp Fish Street Leeds,Clear Channel United Kingdom,53.7972,-1.54167,"95 Kirkgate, Leeds LS2 7DJ, UK",Leeds,LS2 7DJ,United Kingdom,1080,1920,,outdoor.urban_panels,22677.07128,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691706_408671110,clearchannel.com:408691706_408671110,1,Kirgate Opp Fish Street Leeds,Clear Channel United Kingdom,53.79721,-1.54166,"95 Kirkgate, Leeds LS2 7DJ, UK",Leeds,LS2 7DJ,United Kingdom,1080,1920,,outdoor.urban_panels,38884.02937,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691712_408669509,clearchannel.com:408691712_408669509,1,Blackett Street o/s Eldon Sq L Newcastle,Clear Channel United Kingdom,54.97405,-1.61489,"10 Eldon Square, Newcastle upon Tyne NE1 7XS, UK",Newcastle upon Tyne,NE1 7XS,United Kingdom,1080,1920,,outdoor.urban_panels,16957.22238,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691703_408671103,clearchannel.com:408691703_408671103,1,Briggate O/S 88 - 89 Leeds,Clear Channel United Kingdom,53.79889,-1.54194,"41a The Headrow, Leeds LS1 6PU, UK",Leeds,LS1 6PU,United Kingdom,1080,1920,,outdoor.urban_panels,45741.59755,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691715_408669517,clearchannel.com:408691715_408669517,1,Blackett Street o/s Eldon Sq C Newcastle,Clear Channel United Kingdom,54.97409,-1.61582,"8 Eldon Square, Newcastle upon Tyne NE1 7XS, UK",Newcastle upon Tyne,NE1 7XS,United Kingdom,1080,1920,,outdoor.urban_panels,18037.09168,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691715_408669518,clearchannel.com:408691715_408669518,1,Blackett Street o/s Eldon Sq C Newcastle,Clear Channel United Kingdom,54.97409,-1.61583,"8 Eldon Square, Newcastle upon Tyne NE1 7XS, UK",Newcastle upon Tyne,NE1 7XS,United Kingdom,1080,1920,,outdoor.urban_panels,2690.015285,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691815_408672447,clearchannel.com:408691815_408672447,1,Priory Queensway Birmingha,Clear Channel United Kingdom,52.4818,-1.89347,"41 The Priory Queensway, Birmingham B4 7LA, UK",Birmingham,B4 7LA,United Kingdom,1080,1920,,outdoor.urban_panels,12411.31077,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691818_408672465,clearchannel.com:408691818_408672465,1,Priory Queensway Birmingham,Clear Channel United Kingdom,52.4818,-1.89349,"41 The Priory Queensway, Birmingham B4 7LA, UK",Birmingham,B4 7LA,United Kingdom,1080,1920,,outdoor.urban_panels,7813.927824,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691821_408672471,clearchannel.com:408691821_408672471,1,Dale End East of High Street Birmingham,Clear Channel United Kingdom,52.47999,-1.89463,"63 High St, Birmingham B4 7TA, UK",Birmingham,B4 7TA,United Kingdom,1080,1920,,outdoor.urban_panels,78255.18501,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691815_408672450,clearchannel.com:408691815_408672450,1,Priory Queensway Birmingha,Clear Channel United Kingdom,52.48187,-1.89372,"27 The Priory Queensway, Birmingham B4 7LL, UK",Birmingham,B4 7LL,United Kingdom,1080,1920,,outdoor.urban_panels,14414.00479,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691818_408672463,clearchannel.com:408691818_408672463,1,Priory Queensway Birmingham,Clear Channel United Kingdom,52.48203,-1.89345,"41 The Priory Queensway, Birmingham B4 7LA, UK",Birmingham,B4 7LA,United Kingdom,1080,1920,,outdoor.urban_panels,37931.488,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691821_408672472,clearchannel.com:408691821_408672472,1,Dale End East of High Street Birmingham,Clear Channel United Kingdom,52.47999,-1.89464,"63 High St, Birmingham B4 7TA, UK",Birmingham,B4 7TA,United Kingdom,1080,1920,,outdoor.urban_panels,37234.20508,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691824_408672479,clearchannel.com:408691824_408672479,1,Smallbrook Queensway o/s Lichfield HOuse (3rd shel,Clear Channel United Kingdom,52.47599,-1.89727,"77 Smallbrook Queensway, Birmingham B5 4LJ, UK",Birmingham,B5 4LJ,United Kingdom,1080,1920,,outdoor.urban_panels,65464.10777,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691827_408672491,clearchannel.com:408691827_408672491,1,Moor Street Queensway opp Carrs Lane Birmingham,Clear Channel United Kingdom,52.47919,-1.89313,"7 Carrs Ln, Birmingham B4 7SX, UK",Birmingham,B4 7SX,United Kingdom,1080,1920,,outdoor.urban_panels,59871.52043,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691824_408672478,clearchannel.com:408691824_408672478,1,Smallbrook Queensway o/s Lichfield HOuse (3rd shel,Clear Channel United Kingdom,52.47613,-1.89701,"87 Smallbrook Queensway, Birmingham B5 4JL, UK",Birmingham,B5 4JL,United Kingdom,1080,1920,,outdoor.urban_panels,42491.88309,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691827_408672493,clearchannel.com:408691827_408672493,1,Moor Street Queensway opp Carrs Lane Birmingham,Clear Channel United Kingdom,52.47922,-1.89323,"2110 Carrs Ln, Birmingham B4 7SS, UK",Birmingham,B4 7SS,United Kingdom,1080,1920,,outdoor.urban_panels,53434.24629,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691830_408672511,clearchannel.com:408691830_408672511,1,Priory Queensway Birmingham,Clear Channel United Kingdom,52.48174,-1.89321,"10 The Priory Queensway, Birmingham B4 6BS, UK",Birmingham,B4 6BS,United Kingdom,1080,1920,,outdoor.urban_panels,26170.24702,"banner,video",10.0,10.0,
broadsign:clearchannel.com:408691833_408672528,clearchannel.com:408691833_408672528,1,Moor Street Queensway Birmingham,Clear Channel United Kingdom,52.4802,-1.89225,"Moor Street Queensway Birmingham, B4 7UL BIRMINGHAM",Birmingham,,United Kingdom,1080,1920,,outdoor.urban_panels,97143.3283,"banner,video",10.0,10.0,
